Detention,,,,,,,,,,Demurrage,,,,,,,,,
Port Name,Port Code,Line,Export- Import,container type,Standard Free Days,Day Slabs,Charge,Currency,-,Port Name,Port Code,Line,Export- Import,Container type,Standard Free Days,Day Slabs,Charge,Currency,Agent
-,-,maersk,-,20,12,1/12,0,AUD,-,-,-,maersk,-,20,12,1/12,0,AUD,Priety
-,-,maersk,-,-,-,13+,95,AUD,-,-,-,maersk,-,-,-,13>,95,AUD,Priety
-,-,maersk,-,40,12,1/12,0,AUD,-,-,-,maersk,-,40,12,1/12,0,AUD,Priety
-,-,maersk,-,-,-,13+,165,AUD,-,-,-,maersk,-,-,-,13>,165,AUD,Priety
-,-,maersk,-,40HC,12,1/12,0,AUD,-,-,-,maersk,-,40HC,12,1/12,0,AUD,Priety
-,-,maersk,-,-,-,13+,165,AUD,-,-,-,maersk,-,-,-,13>,165,AUD,Priety
Buenaventura,COBUN,maersk,import,20,10,1/10,0,USD,-,Buenaventura,COBUN,maersk,import,20,-,1/10,0,USD,Priety
-,-,maersk,-,-,-,11/14,120,USD,-,-,-,maersk,-,-,-,11/14,120,USD,Priety
-,-,maersk,-,-,-,15-18,150,USD,-,-,-,maersk,-,-,-,15-18,150,USD,Priety
-,-,maersk,-,-,-,19+,175,USD,-,-,-,maersk,-,-,-,19+,175,USD,Priety
-,-,maersk,-,40,10,1/10,0,USD,-,-,-,maersk,-,40,-,1/10,0,USD,Priety
-,-,maersk,-,-,-,11/14,120,USD,-,-,-,maersk,-,-,-,11/14,120,USD,Priety
-,-,maersk,-,-,-,15-18,150,USD,-,-,-,maersk,-,-,-,15-18,150,USD,Priety
-,-,maersk,-,-,-,19+,175,USD,-,-,-,maersk,-,-,-,19+,175,USD,Priety
-,-,maersk,-,40HC,10,1/10,0,USD,-,-,-,maersk,-,40HC,-,1/10,0,USD,Priety
-,-,maersk,-,-,-,11/14,120,USD,-,-,-,maersk,-,-,-,11/14,120,USD,Priety
-,-,maersk,-,-,-,15-18,150,USD,-,-,-,maersk,-,-,-,15-18,150,USD,Priety
-,-,maersk,-,-,-,19+,175,USD,-,-,-,maersk,-,-,-,19+,175,USD,Priety
-,-,maersk,-,20,5,1/5,0,USD,-,-,-,maersk,-,20,-,1/5,0,USD,Priety
-,-,maersk,-,-,-,6/14,150,USD,-,-,-,maersk,-,-,-,6/14,150,USD,Priety
-,-,maersk,-,-,-,15+,225,USD,-,-,-,maersk,-,-,-,15+,225,USD,Priety
-,-,maersk,-,40,5,1/5,0,USD,-,-,-,maersk,-,40,-,1/5,0,USD,Priety
-,-,maersk,-,-,-,6/14,150,USD,-,-,-,maersk,-,-,-,6/14,150,USD,Priety
-,-,maersk,-,-,-,15+,225,USD,-,-,-,maersk,-,-,-,15+,225,USD,Priety
-,-,maersk,-,40HC,5,1/5,0,USD,-,-,-,maersk,-,40HC,-,1/5,0,USD,Priety
-,-,maersk,-,-,-,6/14,150,USD,-,-,-,maersk,-,-,-,6/14,150,USD,Priety
-,-,maersk,-,-,-,15+,225,USD,-,-,-,maersk,-,-,-,15+,225,USD,Priety
Buenaventura,COBUN,maersk,export,20,10,1/10,0,USD,-,Buenaventura,COBUN,maersk,export,20,10,1/10,0,USD,Priety
-,-,maersk,-,-,-,11+,80,USD,-,-,-,maersk,-,-,-,11+,80,USD,Priety
-,-,maersk,-,40,10,1/10,0,USD,-,-,-,maersk,-,40,10,1/10,0,USD,Priety
-,-,maersk,-,-,-,11+,100,USD,-,-,-,maersk,-,-,-,11+,100,USD,Priety
-,-,maersk,-,40HC,10,1/10,0,USD,-,-,-,maersk,-,40HC,10,1/10,0,USD,Priety
-,-,maersk,-,-,-,11+,100,USD,-,-,-,maersk,-,-,-,11+,100,USD,Priety
-,-,maersk,-,20,10,1/10,0,USD,-,-,-,maersk,-,20,10,1/10,0,USD,Priety
-,-,maersk,-,-,-,11+,150,USD,-,-,-,maersk,-,-,-,11+,150,USD,Priety
-,-,maersk,-,40,10,1/10,0,USD,-,-,-,maersk,-,40,10,1/10,0,USD,Priety
-,-,maersk,-,-,-,11+,150,USD,-,-,-,maersk,-,-,-,11+,150,USD,Priety
-,-,maersk,-,40HC,10,1/10,0,USD,-,-,-,maersk,-,40HC,10,1/10,0,USD,Priety
-,-,maersk,-,-,-,11+,150,USD,-,-,-,maersk,-,-,-,11+,150,USD,Priety
Buenos Aires,ARBUE,maersk,import,20,7,1/7,0,USD,-,Buenos Aires,ARBUE,maersk,import,20,7,1/7,0,USD,Priety
-,-,maersk,-,-,-,8/17,40,USD,-,-,-,maersk,-,-,-,8/17,40,USD,Priety
-,-,maersk,-,-,-,18+,60,USD,-,-,-,maersk,-,-,-,18+,60,USD,Priety
-,-,maersk,-,40,7,1/7,0,USD,-,-,-,maersk,-,40,7,1/7,0,USD,Priety
-,-,maersk,-,-,-,8/17,80,USD,-,-,-,maersk,-,-,-,8/17,80,USD,Priety
-,-,maersk,-,-,-,18+,120,USD,-,-,-,maersk,-,-,-,18+,120,USD,Priety
-,-,maersk,-,40HC,7,1/7,0,USD,-,-,-,maersk,-,40HC,7,1/7,0,USD,Priety
-,-,maersk,-,-,-,8/17,80,USD,-,-,-,maersk,-,-,-,8/17,80,USD,Priety
-,-,maersk,-,-,-,18+,120,USD,-,-,-,maersk,-,-,-,18+,120,USD,Priety
-,-,maersk,-,20,3,1/3,0,USD,-,-,-,maersk,-,20,3,1/3,0,USD,Priety
-,-,maersk,-,-,-,4/13,80,USD,-,-,-,maersk,-,-,-,4/13,80,USD,Priety
-,-,maersk,-,-,-,14+,100,USD,-,-,-,maersk,-,-,-,14+,100,USD,Priety
-,-,maersk,-,40,7,1/7,0,USD,-,-,-,maersk,-,40,7,1/7,0,USD,Priety
-,-,maersk,-,-,-,8/17,150,USD,-,-,-,maersk,-,-,-,8/17,150,USD,Priety
-,-,maersk,-,-,-,18+,190,USD,-,-,-,maersk,-,-,-,18+,190,USD,Priety
-,-,maersk,-,40HC,7,1/7,0,USD,-,-,-,maersk,-,40HC,7,1/7,0,USD,Priety
-,-,maersk,-,-,-,8/17,150,USD,-,-,-,maersk,-,-,-,8/17,150,USD,Priety
-,-,maersk,-,-,-,18+,190,USD,-,-,-,maersk,-,-,-,18+,190,USD,Priety
Oran,DZORN,CMA,Import,20,15,1/15,0,USD,-,Oran,DZORN,CMA,Import,20,15,1/15,0,USD,Juhee
-,-,CMA,-,-,-,16- 40,24,USD,-,-,-,CMA,-,-,-,16- 40,24,USD,Juhee
-,-,CMA,-,-,-,41- 60,46,USD,-,-,-,CMA,-,-,-,41- 60,46,USD,Juhee
-,-,CMA,-,-,-,61- 90,62,USD,-,-,-,CMA,-,-,-,61- 90,62,USD,Juhee
-,-,CMA,-,40,15,1/15,0,USD,-,-,-,CMA,-,40,15,1/15,0,USD,Juhee
-,-,CMA,-,-,-,16- 40,48,USD,-,-,-,CMA,-,-,-,16- 40,48,USD,Juhee
-,-,CMA,-,-,-,41- 60,92,USD,-,-,-,CMA,-,-,-,41- 60,92,USD,Juhee
-,-,CMA,-,-,-,61- 90,124,USD,-,-,-,CMA,-,-,-,61- 90,124,USD,Juhee
-,-,CMA,-,40HC,15,1/15,0,USD,-,-,-,CMA,-,40HC,15,1/15,0,USD,Juhee
-,-,CMA,-,-,-,16- 40,48,USD,-,-,-,CMA,-,-,-,16- 40,48,USD,Juhee
-,-,CMA,-,-,-,41- 60,92,USD,-,-,-,CMA,-,-,-,41- 60,92,USD,Juhee
-,-,CMA,-,-,-,61- 90,124,USD,-,-,-,CMA,-,-,-,61- 90,124,USD,Juhee
-,-,CMA,-,20,5,1/5,0,USD,-,-,-,CMA,-,20,5,1/5,0,USD,Juhee
-,-,CMA,-,-,-,6/11,55,USD,-,-,-,CMA,-,-,-,6/11,55,USD,Juhee
-,-,CMA,-,-,-,12/30,100,USD,-,-,-,CMA,-,-,-,12/30,100,USD,Juhee
-,-,CMA,-,-,-,31- 90,120,USD,-,-,-,CMA,-,-,-,31- 90,120,USD,Juhee
-,-,CMA,-,40,5,1/5,0,USD,-,-,-,CMA,-,40,5,1/5,0,USD,Juhee
-,-,CMA,-,-,-,6/11,110,USD,-,-,-,CMA,-,-,-,6/11,110,USD,Juhee
-,-,CMA,-,-,-,12/30,200,USD,-,-,-,CMA,-,-,-,12/30,200,USD,Juhee
-,-,CMA,-,-,-,31- 90,240,USD,-,-,-,CMA,-,-,-,31- 90,240,USD,Juhee
-,-,CMA,-,40HC,5,1/5,0,USD,-,-,-,CMA,-,40HC,5,1/5,0,USD,Juhee
-,-,CMA,-,-,-,6/11,110,USD,-,-,-,CMA,-,-,-,6/11,110,USD,Juhee
-,-,CMA,-,-,-,12/30,200,USD,-,-,-,CMA,-,-,-,12/30,200,USD,Juhee
-,-,CMA,-,-,-,31- 90,240,USD,-,-,-,CMA,-,-,-,31- 90,240,USD,Juhee
Oran,DZORN,CMA,Export,20,15,1/15,0,USD,-,Oran,DZORN,CMA,Export,20,15,1/15,0,USD,Juhee
-,-,CMA,-,-,-,16- 60,18,USD,-,-,-,CMA,-,-,-,16- 60,18,USD,Juhee
-,-,CMA,-,-,-,61- 90,36,USD,-,-,-,CMA,-,-,-,61- 90,36,USD,Juhee
-,-,CMA,-,40,15,1/15,0,USD,-,-,-,CMA,-,40,15,1/15,0,USD,Juhee
-,-,CMA,-,-,-,16- 60,36,USD,-,-,-,CMA,-,-,-,16- 60,36,USD,Juhee
-,-,CMA,-,-,-,61- 90,72,USD,-,-,-,CMA,-,-,-,61- 90,72,USD,Juhee
-,-,CMA,-,40HC,15,1/15,0,USD,-,-,-,CMA,-,40HC,15,1/15,0,USD,Juhee
-,-,CMA,-,-,-,16- 60,36,USD,-,-,-,CMA,-,-,-,16- 60,36,USD,Juhee
-,-,CMA,-,-,-,61- 90,72,USD,-,-,-,CMA,-,-,-,61- 90,72,USD,Juhee
-,-,CMA,-,20,5,1/5,0,USD,-,-,-,CMA,-,20,5,1/5,0,USD,Juhee
-,-,CMA,-,-,-,6/1,60,USD,-,-,-,CMA,-,-,-,6/1,60,USD,Juhee
-,-,CMA,-,-,-,61- 90,120,USD,-,-,-,CMA,-,-,-,61- 90,120,USD,Juhee
-,-,CMA,-,40,5,1/5,0,USD,-,-,-,CMA,-,40,5,1/5,0,USD,Juhee
-,-,CMA,-,-,-,6/1,120,USD,-,-,-,CMA,-,-,-,6/1,120,USD,Juhee
-,-,CMA,-,-,-,61- 90,240,USD,-,-,-,CMA,-,-,-,61- 90,240,USD,Juhee
-,-,CMA,-,40HC,5,1/5,0,USD,-,-,-,CMA,-,40HC,5,1/5,0,USD,Juhee
-,-,CMA,-,-,-,6/1,120,USD,-,-,-,CMA,-,-,-,6/1,120,USD,Juhee
-,-,CMA,-,-,-,61- 90,240,USD,-,-,-,CMA,-,-,-,61- 90,240,USD,Juhee
Skikda,DZSKI,CMA,Import,20,15,1/15,0,USD,-,Skikda,DZSKI,CMA,Import,20,15,1/15,0,USD,Juhee
-,-,CMA,-,-,-,16- 40,24,USD,-,-,-,CMA,-,-,-,16- 40,24,USD,Juhee
-,-,CMA,-,-,-,41- 60,46,USD,-,-,-,CMA,-,-,-,41- 60,46,USD,Juhee
-,-,CMA,-,-,-,61- 90,62,USD,-,-,-,CMA,-,-,-,61- 90,62,USD,Juhee
-,-,CMA,-,40,15,1/15,0,USD,-,-,-,CMA,-,40,15,1/15,0,USD,Juhee
-,-,CMA,-,-,-,16- 40,48,USD,-,-,-,CMA,-,-,-,16- 40,48,USD,Juhee
-,-,CMA,-,-,-,41- 60,92,USD,-,-,-,CMA,-,-,-,41- 60,92,USD,Juhee
-,-,CMA,-,-,-,61- 90,124,USD,-,-,-,CMA,-,-,-,61- 90,124,USD,Juhee
-,-,CMA,-,40HC,15,1/15,0,USD,-,-,-,CMA,-,40HC,15,1/15,0,USD,Juhee
-,-,CMA,-,-,-,16- 40,48,USD,-,-,-,CMA,-,-,-,16- 40,48,USD,Juhee
-,-,CMA,-,-,-,41- 60,92,USD,-,-,-,CMA,-,-,-,41- 60,92,USD,Juhee
-,-,CMA,-,-,-,61- 90,124,USD,-,-,-,CMA,-,-,-,61- 90,124,USD,Juhee
-,-,CMA,-,20,5,1/5,0,USD,-,-,-,CMA,-,20,5,1/5,0,USD,Juhee
-,-,CMA,-,-,-,6/11,55,USD,-,-,-,CMA,-,-,-,6/11,55,USD,Juhee
-,-,CMA,-,-,-,12/30,100,USD,-,-,-,CMA,-,-,-,12/30,100,USD,Juhee
-,-,CMA,-,-,-,31- 90,120,USD,-,-,-,CMA,-,-,-,31- 90,120,USD,Juhee
-,-,CMA,-,40,5,1/5,0,USD,-,-,-,CMA,-,40,5,1/5,0,USD,Juhee
-,-,CMA,-,-,-,6/11,110,USD,-,-,-,CMA,-,-,-,6/11,110,USD,Juhee
-,-,CMA,-,-,-,12/30,200,USD,-,-,-,CMA,-,-,-,12/30,200,USD,Juhee
-,-,CMA,-,-,-,31- 90,240,USD,-,-,-,CMA,-,-,-,31- 90,240,USD,Juhee
-,-,CMA,-,40HC,5,1/5,0,USD,-,-,-,CMA,-,40HC,5,1/5,0,USD,Juhee
-,-,CMA,-,-,-,6/11,110,USD,-,-,-,CMA,-,-,-,6/11,110,USD,Juhee
-,-,CMA,-,-,-,12/30,200,USD,-,-,-,CMA,-,-,-,12/30,200,USD,Juhee
-,-,CMA,-,-,-,31- 90,240,USD,-,-,-,CMA,-,-,-,31- 90,240,USD,Juhee
Skikda,DZSKI,CMA,Export,20,15,1/15,0,USD,-,Skikda,DZSKI,CMA,Export,20,15,1/15,0,USD,Juhee
-,-,CMA,-,-,-,16- 60,18,USD,-,-,-,CMA,-,-,-,16- 60,18,USD,Juhee
-,-,CMA,-,-,-,61- 90,36,USD,-,-,-,CMA,-,-,-,61- 90,36,USD,Juhee
-,-,CMA,-,40,15,1/15,0,USD,-,-,-,CMA,-,40,15,1/15,0,USD,Juhee
-,-,CMA,-,-,-,16- 60,36,USD,-,-,-,CMA,-,-,-,16- 60,36,USD,Juhee
-,-,CMA,-,-,-,61- 90,72,USD,-,-,-,CMA,-,-,-,61- 90,72,USD,Juhee
-,-,CMA,-,40HC,15,1/15,0,USD,-,-,-,CMA,-,40HC,15,1/15,0,USD,Juhee
-,-,CMA,-,-,-,16- 60,36,USD,-,-,-,CMA,-,-,-,16- 60,36,USD,Juhee
-,-,CMA,-,-,-,61- 90,72,USD,-,-,-,CMA,-,-,-,61- 90,72,USD,Juhee
-,-,CMA,-,20,5,1/5,0,USD,-,-,-,CMA,-,20,5,1/5,0,USD,Juhee
-,-,CMA,-,-,-,6/1,60,USD,-,-,-,CMA,-,-,-,6/1,60,USD,Juhee
-,-,CMA,-,-,-,61- 90,120,USD,-,-,-,CMA,-,-,-,61- 90,120,USD,Juhee
-,-,CMA,-,40,5,1/5,0,USD,-,-,-,CMA,-,40,5,1/5,0,USD,Juhee
-,-,CMA,-,-,-,6/1,120,USD,-,-,-,CMA,-,-,-,6/1,120,USD,Juhee
-,-,CMA,-,-,-,61- 90,240,USD,-,-,-,CMA,-,-,-,61- 90,240,USD,Juhee
-,-,CMA,-,40HC,5,1/5,0,USD,-,-,-,CMA,-,40HC,5,1/5,0,USD,Juhee
-,-,CMA,-,-,-,6/1,120,USD,-,-,-,CMA,-,-,-,6/1,120,USD,Juhee
-,-,CMA,-,-,-,61- 90,240,USD,-,-,-,CMA,-,-,-,61- 90,240,USD,Juhee
Melbourne,AUMEL,CMA,Import,20,7,1/7,0,AUD,-,Melbourne,AUMEL,CMA,Import,20,7,1/7,0,AUD,Juhee
-,-,CMA,-,-,-,8/14,90,AUD,-,-,-,CMA,-,-,-,8/14,90,AUD,Juhee
-,-,CMA,-,-,-,15- 21,140,AUD,-,-,-,CMA,-,-,-,15- 21,140,AUD,Juhee
-,-,CMA,-,-,-,22>,175,AUD,-,-,-,CMA,-,-,-,22>,175,AUD,Juhee
-,-,CMA,-,40,7,1/7,0,AUD,-,-,-,CMA,-,40,7,1/7,0,AUD,Juhee
-,-,CMA,-,-,-,8/14,150,AUD,-,-,-,CMA,-,-,-,8/14,150,AUD,Juhee
-,-,CMA,-,-,-,15- 21,210,AUD,-,-,-,CMA,-,-,-,15- 21,210,AUD,Juhee
-,-,CMA,-,-,-,22>,290,AUD,-,-,-,CMA,-,-,-,22>,290,AUD,Juhee
-,-,CMA,-,40HC,7,1/7,0,AUD,-,-,-,CMA,-,40HC,7,1/7,0,AUD,Juhee
-,-,CMA,-,-,-,8/14,150,AUD,-,-,-,CMA,-,-,-,8/14,150,AUD,Juhee
-,-,CMA,-,-,-,15- 21,210,AUD,-,-,-,CMA,-,-,-,15- 21,210,AUD,Juhee
-,-,CMA,-,-,-,22>,290,AUD,-,-,-,CMA,-,-,-,22>,290,AUD,Juhee
-,-,CMA,-,20,7,1/7,0,AUD,-,-,-,CMA,-,20,7,1/7,0,AUD,Juhee
-,-,CMA,-,-,-,8/14,165,AUD,-,-,-,CMA,-,-,-,8/14,165,AUD,Juhee
-,-,CMA,-,-,-,15- 21,260,AUD,-,-,-,CMA,-,-,-,15- 21,260,AUD,Juhee
-,-,CMA,-,-,-,22>,285,AUD,-,-,-,CMA,-,-,-,22>,285,AUD,Juhee
-,-,CMA,-,40,7,1/7,0,AUD,-,-,-,CMA,-,40,7,1/7,0,AUD,Juhee
-,-,CMA,-,-,-,8/14,330,AUD,-,-,-,CMA,-,-,-,8/14,330,AUD,Juhee
-,-,CMA,-,-,-,15- 21,520,AUD,-,-,-,CMA,-,-,-,15- 21,520,AUD,Juhee
-,-,CMA,-,-,-,22>,570,AUD,-,-,-,CMA,-,-,-,22>,570,AUD,Juhee
-,-,CMA,-,40HC,7,1/7,0,AUD,-,-,-,CMA,-,40HC,7,1/7,0,AUD,Juhee
-,-,CMA,-,-,-,8/14,330,AUD,-,-,-,CMA,-,-,-,8/14,330,AUD,Juhee
-,-,CMA,-,-,-,15- 21,520,AUD,-,-,-,CMA,-,-,-,15- 21,520,AUD,Juhee
-,-,CMA,-,-,-,22>,570,AUD,-,-,-,CMA,-,-,-,22>,570,AUD,Juhee
Melbourne,AUMEL,CMA,Export,20,18,1 18,0,AUD,-,Melbourne,AUMEL,CMA,-,-,-,-,-,-,Juhee
-,-,CMA,-,-,-,19>,62,AUD,-,-,-,CMA,-,-,-,-,-,-,Juhee
-,-,CMA,-,40,18,1 18,0,AUD,-,-,-,CMA,-,-,-,-,-,-,Juhee
-,-,CMA,-,-,-,19>,124,AUD,-,-,-,CMA,-,-,-,-,-,-,Juhee
-,-,CMA,-,40HC,18,1 18,0,AUD,-,-,-,CMA,-,-,-,-,-,-,Juhee
-,-,CMA,-,-,-,19>,124,AUD,-,-,-,CMA,-,-,-,-,-,-,Juhee
-,-,CMA,-,20,10,1/10,0,AUD,-,-,-,CMA,-,-,-,-,-,-,Juhee
-,-,CMA,-,-,-,11>,122,AUD,-,-,-,CMA,-,-,-,-,-,-,Juhee
-,-,CMA,-,40,10,1/10,0,AUD,-,-,-,CMA,-,-,-,-,-,-,Juhee
-,-,CMA,-,-,-,11>,204,AUD,-,-,-,CMA,-,-,-,-,-,-,Juhee
-,-,CMA,-,40HC,10,1/10,0,AUD,-,-,-,CMA,-,-,-,-,-,-,Juhee
-,-,CMA,-,-,-,11>,204,AUD,-,-,-,CMA,-,-,-,-,-,-,Juhee
Sydney,AUSYD,CMA,Import,20,7,1/7,0,AUD,-,Sydney,AUSYD,CMA,Import,20,7,1/7,0,AUD,Juhee
-,-,CMA,-,-,-,8/14,90,AUD,-,-,-,CMA,-,-,-,8/14,90,AUD,Juhee
-,-,CMA,-,-,-,15- 21,140,AUD,-,-,-,CMA,-,-,-,15- 21,140,AUD,Juhee
-,-,CMA,-,-,-,22>,175,AUD,-,-,-,CMA,-,-,-,22>,175,AUD,Juhee
-,-,CMA,-,40,7,1/7,0,AUD,-,-,-,CMA,-,40,7,1/7,0,AUD,Juhee
-,-,CMA,-,-,-,8/14,150,AUD,-,-,-,CMA,-,-,-,8/14,150,AUD,Juhee
-,-,CMA,-,-,-,15- 21,210,AUD,-,-,-,CMA,-,-,-,15- 21,210,AUD,Juhee
-,-,CMA,-,-,-,22>,290,AUD,-,-,-,CMA,-,-,-,22>,290,AUD,Juhee
-,-,CMA,-,40HC,7,1/7,0,AUD,-,-,-,CMA,-,40HC,7,1/7,0,AUD,Juhee
-,-,CMA,-,-,-,8/14,150,AUD,-,-,-,CMA,-,-,-,8/14,150,AUD,Juhee
-,-,CMA,-,-,-,15- 21,210,AUD,-,-,-,CMA,-,-,-,15- 21,210,AUD,Juhee
-,-,CMA,-,-,-,22>,290,AUD,-,-,-,CMA,-,-,-,22>,290,AUD,Juhee
-,-,CMA,-,20,7,1/7,0,AUD,-,-,-,CMA,-,20,7,1/7,0,AUD,Juhee
-,-,CMA,-,-,-,8/14,165,AUD,-,-,-,CMA,-,-,-,8/14,165,AUD,Juhee
-,-,CMA,-,-,-,15- 21,260,AUD,-,-,-,CMA,-,-,-,15- 21,260,AUD,Juhee
-,-,CMA,-,-,-,22>,285,AUD,-,-,-,CMA,-,-,-,22>,285,AUD,Juhee
-,-,CMA,-,40,7,1/7,0,AUD,-,-,-,CMA,-,40,7,1/7,0,AUD,Juhee
-,-,CMA,-,-,-,8/14,330,AUD,-,-,-,CMA,-,-,-,8/14,330,AUD,Juhee
-,-,CMA,-,-,-,15- 21,520,AUD,-,-,-,CMA,-,-,-,15- 21,520,AUD,Juhee
-,-,CMA,-,-,-,22>,570,AUD,-,-,-,CMA,-,-,-,22>,570,AUD,Juhee
-,-,CMA,-,40HC,7,1/7,0,AUD,-,-,-,CMA,-,40HC,7,1/7,0,AUD,Juhee
-,-,CMA,-,-,-,8/14,330,AUD,-,-,-,CMA,-,-,-,8/14,330,AUD,Juhee
-,-,CMA,-,-,-,15- 21,520,AUD,-,-,-,CMA,-,-,-,15- 21,520,AUD,Juhee
-,-,CMA,-,-,-,22>,570,AUD,-,-,-,CMA,-,-,-,22>,570,AUD,Juhee
Sydney,AUSYD,CMA,Export,20,18,1 18,0,AUD,-,Sydney,AUSYD,CMA,-,-,-,-,-,-,Juhee
-,-,CMA,-,-,-,19>,62,AUD,-,-,-,CMA,-,-,-,-,-,-,Juhee
-,-,CMA,-,40,18,1 18,0,AUD,-,-,-,CMA,-,-,-,-,-,-,Juhee
-,-,CMA,-,-,-,19>,124,AUD,-,-,-,CMA,-,-,-,-,-,-,Juhee
-,-,CMA,-,40HC,18,1 18,0,AUD,-,-,-,CMA,-,-,-,-,-,-,Juhee
-,-,CMA,-,-,-,19>,124,AUD,-,-,-,CMA,-,-,-,-,-,-,Juhee
-,-,CMA,-,20,10,1/10,0,AUD,-,-,-,CMA,-,-,-,-,-,-,Juhee
-,-,CMA,-,-,-,11>,122,AUD,-,-,-,CMA,-,-,-,-,-,-,Juhee
-,-,CMA,-,40,10,1/10,0,AUD,-,-,-,CMA,-,-,-,-,-,-,Juhee
-,-,CMA,-,-,-,11>,204,AUD,-,-,-,CMA,-,-,-,-,-,-,Juhee
-,-,CMA,-,40HC,10,1/10,0,AUD,-,-,-,CMA,-,-,-,-,-,-,Juhee
-,-,CMA,-,-,-,11>,204,AUD,-,-,-,CMA,-,-,-,-,-,-,Juhee
Lanshi,CNLNS,CMA,Import,20,7,0- 7,0,CNY,-,Lanshi,CNLNS,CMA,Import,20,7,0- 7,0,CNY,Juhee
-,-,CMA,-,-,-,8/14,85,CNY,-,-,-,CMA,-,-,-,8/14,85,CNY,Juhee
-,-,CMA,-,-,-,15- 20,170,CNY,-,-,-,CMA,-,-,-,15- 20,170,CNY,Juhee
-,-,CMA,-,-,-,21>,310,CNY,-,-,-,CMA,-,-,-,21>,310,CNY,Juhee
-,-,CMA,-,40,7,0- 7,0,CNY,-,-,-,CMA,-,40,7,0- 7,0,CNY,Juhee
-,-,CMA,-,-,-,8/14,170,CNY,-,-,-,CMA,-,-,-,8/14,170,CNY,Juhee
-,-,CMA,-,-,-,15- 20,340,CNY,-,-,-,CMA,-,-,-,15- 20,340,CNY,Juhee
-,-,CMA,-,-,-,21>,620,CNY,-,-,-,CMA,-,-,-,21>,620,CNY,Juhee
-,-,CMA,-,40HC,7,0- 7,0,CNY,-,-,-,CMA,-,40HC,7,0- 7,0,CNY,Juhee
-,-,CMA,-,-,-,8/14,170,CNY,-,-,-,CMA,-,-,-,8/14,170,CNY,Juhee
-,-,CMA,-,-,-,15- 20,340,CNY,-,-,-,CMA,-,-,-,15- 20,340,CNY,Juhee
-,-,CMA,-,-,-,21>,620,CNY,-,-,-,CMA,-,-,-,21>,620,CNY,Juhee
-,-,CMA,-,20,4,1-4,0,CNY,-,-,-,CMA,-,20,4,1/4,0,CNY,Juhee
-,-,CMA,-,-,-,5/10,310,CNY,-,-,-,CMA,-,-,-,5/10,310,CNY,Juhee
-,-,CMA,-,-,-,11/20,500,CNY,-,-,-,CMA,-,-,-,11/20,500,CNY,Juhee
-,-,CMA,-,-,-,21>,925,CNY,-,-,-,CMA,-,-,-,21>,925,CNY,Juhee
-,-,CMA,-,40,4,1-4,0,CNY,-,-,-,CMA,-,40,4,1/4,0,CNY,Juhee
-,-,CMA,-,-,-,5/10,620,CNY,-,-,-,CMA,-,-,-,5/10,620,CNY,Juhee
-,-,CMA,-,-,-,11/20,950,CNY,-,-,-,CMA,-,-,-,11/20,950,CNY,Juhee
-,-,CMA,-,-,-,21>,1850,CNY,-,-,-,CMA,-,-,-,21>,1850,CNY,Juhee
-,-,CMA,-,40HC,4,1-4,0,CNY,-,-,-,CMA,-,40HC,4,1/4,0,CNY,Juhee
-,-,CMA,-,-,-,5/10,620,CNY,-,-,-,CMA,-,-,-,5/10,620,CNY,Juhee
-,-,CMA,-,-,-,11/20,950,CNY,-,-,-,CMA,-,-,-,11/20,950,CNY,Juhee
-,-,CMA,-,-,-,21>,1850,CNY,-,-,-,CMA,-,-,-,21>,1850,CNY,Juhee
Lanshi,CNLNS,CMA,Export,20,7,0- 7,0,CNY,-,Lanshi,CNLNS,CMA,Export,20,7,0- 7,0,CNY,Juhee
-,-,CMA,-,-,-,8/14,85,CNY,-,-,-,CMA,-,-,-,8/14,85,CNY,Juhee
-,-,CMA,-,-,-,15- 20,170,CNY,-,-,-,CMA,-,-,-,15- 20,170,CNY,Juhee
-,-,CMA,-,-,-,21>,310,CNY,-,-,-,CMA,-,-,-,21>,310,CNY,Juhee
-,-,CMA,-,40,7,0- 7,0,CNY,-,-,-,CMA,-,40,7,0- 7,0,CNY,Juhee
-,-,CMA,-,-,-,8/14,170,CNY,-,-,-,CMA,-,-,-,8/14,170,CNY,Juhee
-,-,CMA,-,-,-,15- 20,340,CNY,-,-,-,CMA,-,-,-,15- 20,340,CNY,Juhee
-,-,CMA,-,-,-,21>,620,CNY,-,-,-,CMA,-,-,-,21>,620,CNY,Juhee
-,-,CMA,-,40HC,7,0- 7,0,CNY,-,-,-,CMA,-,40HC,7,0- 7,0,CNY,Juhee
-,-,CMA,-,-,-,8/14,170,CNY,-,-,-,CMA,-,-,-,8/14,170,CNY,Juhee
-,-,CMA,-,-,-,15- 20,340,CNY,-,-,-,CMA,-,-,-,15- 20,340,CNY,Juhee
-,-,CMA,-,-,-,21>,620,CNY,-,-,-,CMA,-,-,-,21>,620,CNY,Juhee
-,-,CMA,-,20,4,1-4,0,CNY,-,-,-,CMA,-,20,4,1/4,0,CNY,Juhee
-,-,CMA,-,-,-,5/10,310,CNY,-,-,-,CMA,-,-,-,5/10,310,CNY,Juhee
-,-,CMA,-,-,-,11/20,500,CNY,-,-,-,CMA,-,-,-,11/20,500,CNY,Juhee
-,-,CMA,-,-,-,21>,925,CNY,-,-,-,CMA,-,-,-,21>,925,CNY,Juhee
